FileType,AVAPS II Data
FileFormat,CSV
MessageType,3
Comment: This file contains raw and derived data for the AVAPS II Sonde Type specified above.
Comment: Sonde data frames are organized into data blocks ending with a <name> BLOCK error flag.
Comment: BLOCK error flag values: 0=no bit errors; 1=bit error(s); -999=block data missing.
Comment: Missing data or out of range data value flag: -999.
Comment: The Date & Time (UTC) column is formatted as an ISO-8601 string.
Labels,Data Date & Time (UTC),Data Time (sec),Frame Time (sec),Frame Type,Frame Count,FRAME BLOCK error (0-1),PTU Time (sec),RSS421 Pressure (mb),RSS421 Air Temp (C),RSS421 RH (%),RSS421 RH Temp (C),Mixing Ratio (g/Kg),Dewpoint Temp (C),Virtual Temp (C),Potential Temp (K),Equiv Potential Temp (K),PTU Vertical Velocity (m/s),Geopotential Altitude (m),PTU BLOCK error (0-1),GPS VEL Time (sec),GPS Wind Direction (deg),GPS Wind Speed (m/s),GPS U Wind (m/s),GPS V Wind (m/s),GPS W.S. Accuracy (m/s),GPS Vert Velocity (m/s),GPS MSL Altitude (m),GPS SOG (km/h),GPS COG (deg),GPS Satellites,GPS Fix Type,GPS VEL CRC-16,GPS VEL BLOCK error (0-1),GPS Longitude (deg),GPS Latitude (deg),GPS Horizontal Accuracy,GPS Vertical Accuracy,GPS POS CRC-16,GPS POS BLOCK error (0-1),Sea Surface Temp (C) ,SST (body temp) (C) ,Spare 1 (U16),Spare 2 (U16),Spare 3 (U16),Spare 4 (U16),Spare 5 (U16),Spare 6 (U16),Spare 7 (U16),PTU Module Status (U16),PTU Module Errors (U16),Parachute L.D. CDS (U16),GPS Resets Count (U8),GPS Loop Speed (U8),GPS Tracking Position (U8),MISC CRC-16,MISC BLOCK error (0-1),Sonde ID,Launch Detect Count,Battery Voltage (vdc),RSS421 Internal Temp (C),Revision Control,ENGR CRC-16,ENGR BLOCK error (0-1)
Data,2024-08-11 13:32:10.500Z,832.271706,832.021706,3,1735,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,832.271706,306.97,4.57,3.651204,-2.748383,0.29,-12.02,2083.99,4.57,126.97,10,3,24074,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.227,16.141735,16690,16698,0
Data,2024-08-11 13:32:10.750Z,832.521706,832.521706,3,1736,0,832.521706,797.819031,15.93104,84.610542,20.581186,12.16619,13.34333,18.046844,308.37201,342.423327,-8.45887,1884.662633,0,832.521706,304.41,5.71,4.710835,-3.226784,0.27,-11.95,2081.04,5.71,124.41,10,3,54185,0,-26.414171,8.286858,1.45,2.31,24026,0,0,0,30161,0,1,0,0,0,0,8,0,5042,6,0,25,59333,0,234150033,275,5.208,16.076822,16690,22866,0
Data,2024-08-11 13:32:11.000Z,832.771706,832.521706,3,1736,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,832.771706,304.28,5.94,4.908192,-3.345632,0.24,-11.86,2078.17,5.94,124.28,10,3,48920,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.208,16.076822,16690,22866,0
Data,2024-08-11 13:32:11.250Z,833.021706,833.021706,3,1737,0,833.021706,798.269287,15.98066,84.434386,20.621334,12.172682,13.360004,18.097943,308.375179,342.439825,-9.619007,1879.853129,0,833.021706,304.59,5.83,4.799463,-3.309691,0.25,-11.91,2075.12,5.83,124.59,9,3,57117,0,-26.414149,8.286843,1.45,2.32,35918,0,0,0,30161,0,1,0,0,0,0,8,0,5038,6,0,24,23714,0,234150033,275,5.22,16.109283,16690,30107,0
Data,2024-08-11 13:32:11.500Z,833.271706,833.021706,3,1737,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,833.271706,305.34,5.85,4.772044,-3.383799,0.25,-11.88,2072.18,5.85,125.34,9,3,12088,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.22,16.109283,16690,30107,0
Data,2024-08-11 13:32:11.750Z,833.521706,833.521706,3,1738,0,833.521706,799.105652,16.03047,84.240492,20.667604,12.170649,13.37355,18.147768,308.335945,342.384088,-17.8563,1870.924979,0,833.521706,303.89,5.87,4.872743,-3.273113,0.25,-11.85,2069.28,5.87,123.89,10,3,2246,0,-26.414127,8.286828,1.45,2.32,5248,0,0,0,22355,0,1,0,0,0,0,8,0,5038,6,0,25,41593,0,234150033,275,5.208,16.109283,16690,37776,0
Data,2024-08-11 13:32:12.000Z,833.771706,833.521706,3,1738,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,833.771706,303.51,5.94,4.95271,-3.27937,0.25,-11.79,2066.46,5.94,123.51,9,3,47909,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.208,16.109283,16690,37776,0
Data,2024-08-11 13:32:12.250Z,834.021706,834.021706,3,1739,0,834.021706,799.416443,16.075447,84.046921,20.706602,12.172923,13.382325,18.193465,308.349608,342.400384,-6.631681,1867.609139,0,834.021706,300.77,5.91,5.078037,-3.023515,0.26,-11.79,2063.53,5.91,120.77,9,3,42348,0,-26.414104,8.286814,1.46,2.33,56922,0,0,0,53266,0,1,0,0,0,0,8,0,5048,6,0,25,40773,0,234150033,275,5.13,16.109283,16690,59162,0
Data,2024-08-11 13:32:12.500Z,834.271706,834.021706,3,1739,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,834.271706,302.46,5.77,4.868532,-3.096821,0.26,-11.77,2060.6,5.77,122.46,10,3,58072,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.13,16.109283,16690,59162,0
Data,2024-08-11 13:32:12.750Z,834.521706,834.521706,3,1740,0,834.521706,800.030151,16.127083,83.817364,20.7572,12.17037,13.390939,18.24504,308.336978,342.372435,-13.089971,1861.064153,0,834.521706,304.01,5.88,4.874167,-3.288905,0.26,-11.83,2057.57,5.88,124.01,9,3,32093,0,-26.414082,8.2868,1.46,2.33,4203,0,0,0,29869,0,1,0,0,0,0,8,0,5037,6,0,26,39559,0,234150033,275,5.111,16.109283,16690,27928,0
Data,2024-08-11 13:32:13.000Z,834.771706,834.521706,3,1740,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,834.771706,302.92,6.03,5.061764,-3.277109,0.25,-11.85,2054.56,6.03,122.92,10,3,58755,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.111,16.109283,16690,27928,0
Data,2024-08-11 13:32:13.250Z,835.021706,835.021706,3,1741,0,835.021706,800.545776,16.181555,83.597439,20.787077,12.17291,13.403961,18.300347,308.338217,342.374542,-10.992175,1855.568066,0,835.021706,300.66,5.94,5.109638,-3.029058,0.24,-11.79,2051.69,5.94,120.66,10,3,20727,0,-26.414058,8.286785,1.46,2.33,41164,0,0,0,58668,0,1,0,0,0,0,8,0,5030,6,0,26,9352,0,234150033,275,5.091,16.141735,16690,3525,0
Data,2024-08-11 13:32:13.500Z,835.271706,835.021706,3,1741,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,835.271706,300.65,6.09,5.239212,-3.104635,0.25,-11.74,2048.86,6.09,120.65,10,3,40214,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.091,16.141735,16690,3525,0
Data,2024-08-11 13:32:13.750Z,835.521706,835.521706,3,1742,0,835.521706,801.022583,16.237053,83.366621,20.822161,12.175144,13.415856,18.356636,308.344847,342.381608,-10.160285,1850.487923,0,835.521706,302.2,6.1,5.161778,-3.250545,0.25,-11.75,2045.9,6.1,122.2,10,3,15284,0,-26.414034,8.28677,1.46,2.33,41227,0,0,0,29719,0,1,0,0,0,0,8,0,5039,6,0,26,40834,0,234150033,275,5.253,16.141735,16690,10768,0
Data,2024-08-11 13:32:14.000Z,835.771706,835.521706,3,1742,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,835.771706,303.85,6.04,5.016212,-3.364404,0.24,-11.76,2042.96,6.04,123.85,10,3,62733,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.253,16.141735,16690,10768,0
Data,2024-08-11 13:32:14.250Z,836.021706,836.021706,3,1743,0,836.021706,801.612976,16.28545,83.222586,20.871658,12.182844,13.436673,18.406712,308.331437,342.38339,-12.574618,1844.200614,0,836.021706,303.2,6.19,5.179571,-3.389416,0.24,-11.71,2040.12,6.19,123.2,10,3,57998,0,-26.414011,8.286755,1.46,2.33,7474,0,0,0,31933,0,1,0,0,0,0,8,0,5042,6,0,27,36861,0,234150033,275,5.22,16.174185,16690,47795,0
Data,2024-08-11 13:32:14.500Z,836.271706,836.021706,3,1743,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,836.271706,300.56,6.12,5.269915,-3.111655,0.25,-11.7,2037.21,6.12,120.56,10,3,39216,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.22,16.174185,16690,47795,0
Data,2024-08-11 13:32:14.750Z,836.521706,836.521706,3,1744,0,836.521706,802.134277,16.333847,83.231012,20.917933,12.214387,13.485569,18.460889,308.325662,342.463838,-11.097338,1838.651945,0,836.521706,301.14,6.24,5.340855,-3.226897,0.25,-11.67,2034.37,6.24,121.14,10,3,50276,0,-26.413987,8.286741,1.46,2.33,30097,0,0,0,29113,0,1,0,0,0,0,8,0,5024,6,0,27,15445,0,234150033,275,5.124,16.206625,16690,28179,0
Data,2024-08-11 13:32:15.000Z,836.771706,836.521706,3,1744,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,836.771706,302.3,6.17,5.215266,-3.296954,0.25,-11.71,2031.35,6.17,122.3,10,3,62513,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.124,16.206625,16690,28179,0
Data,2024-08-11 13:32:15.250Z,837.021706,837.021706,3,1745,0,837.021706,802.736511,16.373892,83.075639,20.959192,12.213548,13.496055,18.501083,308.30213,342.430258,-12.813311,1832.24529,0,837.021706,302.64,6.43,5.414549,-3.468077,0.23,-11.71,2028.4,6.43,122.64,10,3,64789,0,-26.413963,8.286726,1.46,2.33,26204,0,0,0,53097,0,1,0,0,0,0,8,0,5044,6,0,27,51395,0,234150033,275,5.233,16.206625,16690,43246,0
Data,2024-08-11 13:32:15.500Z,837.271706,837.021706,3,1745,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,837.271706,299.84,6.43,5.5775,-3.199437,0.23,-11.74,2025.4,6.43,119.84,10,3,42200,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.233,16.206625,16690,43246,0
Data,2024-08-11 13:32:15.750Z,837.521706,837.521706,3,1746,0,837.521706,803.412354,16.413565,83.002054,21.008883,12.223508,13.521249,18.542761,308.27017,342.419147,-14.37,1825.060289,0,837.521706,299.76,5.96,5.173949,-2.958353,0.25,-11.72,2022.52,5.96,119.76,10,3,2808,0,-26.413938,8.286712,1.45,2.33,48803,0,0,0,26842,0,1,0,0,0,0,8,0,5037,6,0,27,25384,0,234150033,275,5.24,16.206625,16690,25797,0
Data,2024-08-11 13:32:16.000Z,837.771706,837.521706,3,1746,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,837.771706,303.05,6.25,5.238719,-3.408567,0.25,-11.66,2019.65,6.25,123.05,10,3,55962,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.24,16.206625,16690,25797,0
Data,2024-08-11 13:32:16.250Z,838.021706,838.021706,3,1747,0,838.021706,803.766785,16.444901,83.227776,21.048796,12.27685,13.593605,18.583505,308.264642,342.566116,-7.532275,1821.294152,0,838.021706,301.98,6.47,5.488068,-3.426662,0.24,-11.66,2016.74,6.47,121.98,10,3,643,0,-26.413913,8.286696,1.45,2.33,12698,0,0,0,26842,0,1,0,0,0,0,8,0,5030,6,0,27,31798,0,234150033,275,5.233,16.206625,16690,43246,0
Data,2024-08-11 13:32:16.500Z,838.271706,838.021706,3,1747,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,838.271706,301.1,6.52,5.582861,-3.367797,0.22,-11.65,2013.82,6.52,121.1,10,3,7558,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.233,16.206625,16690,43246,0
Data,2024-08-11 13:32:16.750Z,838.521706,838.521706,3,1748,0,838.521706,804.273621,16.476191,83.42299,21.091902,12.323318,13.660217,18.62302,308.242372,342.674265,-10.766852,1815.910726,0,838.521706,300.12,6.39,5.527199,-3.206583,0.23,-11.69,2010.85,6.39,120.12,10,3,22091,0,-26.413888,8.286681,1.45,2.33,32322,0,0,0,35683,0,1,0,0,0,0,8,0,5025,6,0,28,3028,0,234150033,275,5.117,16.206625,16690,8912,0
Data,2024-08-11 13:32:17.000Z,838.771706,838.521706,3,1748,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,838.771706,300.15,6.03,5.214222,-3.028661,0.23,-11.76,2007.84,6.03,120.15,10,3,27320,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.117,16.206625,16690,8912,0
Data,2024-08-11 13:32:17.250Z,839.021706,839.021706,3,1749,0,839.021706,805.042236,16.508963,83.524363,21.119007,12.352827,13.710955,18.661112,308.193044,342.702202,-16.31714,1807.752156,0,839.021706,301.65,6.4,5.448124,-3.358265,0.25,-11.82,2004.78,6.4,121.65,10,3,45765,0,-26.413863,8.286667,1.45,2.32,65160,0,0,0,21775,0,1,0,0,0,0,8,0,5020,6,0,28,28339,0,234150033,275,5.001,16.239058,16690,2747,0
Data,2024-08-11 13:32:17.500Z,839.271706,839.021706,3,1749,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,839.271706,300.53,6.43,5.538566,-3.266372,0.23,-11.8,2001.89,6.43,120.53,10,3,64196,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.001,16.239058,16690,2747,0
Data,2024-08-11 13:32:17.750Z,839.521706,839.521706,3,1750,0,839.521706,805.522217,16.500814,85.021866,21.12818,12.564483,13.976492,18.689309,308.131844,343.258855,-10.182885,1802.660714,0,839.521706,300.56,6.5,5.597132,-3.304862,0.23,-11.78,1998.98,6.5,120.56,10,3,38936,0,-26.413838,8.286652,1.45,2.32,24220,0,0,0,32485,0,1,0,0,0,0,8,0,5043,6,0,28,29959,0,234150033,275,5.246,16.239058,16690,52810,0
Data,2024-08-11 13:32:18.000Z,839.771706,839.521706,3,1750,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,839.771706,297.4,6.54,5.806313,-3.009707,0.24,-11.81,1995.96,6.54,117.4,10,3,56902,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.246,16.239058,16690,52810,0
Data,2024-08-11 13:32:18.250Z,840.021706,840.021706,3,1751,0,840.021706,805.880371,16.482096,85.889528,21.147543,12.674147,14.114652,18.689304,308.072761,343.518984,-7.594732,1798.863348,0,840.021706,299.25,6.31,5.50545,-3.0832,0.24,-11.86,1992.91,6.31,119.25,10,3,46584,0,-26.413812,8.286638,1.45,2.33,22500,0,0,0,37020,0,1,0,0,0,0,8,0,5024,6,0,28,16850,0,234150033,275,5.253,16.271486,16690,4070,0
Data,2024-08-11 13:32:18.500Z,840.271706,840.021706,3,1751,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,840.271706,299.89,6.21,5.383969,-3.094669,0.24,-11.87,1989.91,6.21,119.89,10,3,42881,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.253,16.271486,16690,4070,0
Data,2024-08-11 13:32:18.750Z,840.521706,840.521706,3,1752,0,840.521706,806.666382,16.460937,86.5455,21.16806,12.742703,14.211267,18.679768,307.96438,343.603232,-16.655415,1790.53564,0,840.521706,299.4,6.4,5.575768,-3.141784,0.24,-11.85,1986.96,6.4,119.4,10,3,62458,0,-26.413787,8.286624,1.45,2.33,22,0,0,0,36925,0,1,0,0,0,0,8,0,5043,6,0,29,64511,0,234150033,275,5.233,16.271486,16690,20744,0
Data,2024-08-11 13:32:19.000Z,840.771706,840.521706,3,1752,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,840.771706,298.18,6.36,5.606139,-3.003466,0.23,-11.81,1984.06,6.36,118.18,10,3,5064,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.233,16.271486,16690,20744,0
Data,2024-08-11 13:32:19.250Z,841.021706,841.021706,3,1753,0,841.021706,807.245728,16.43512,86.924868,21.18903,12.768894,14.253414,18.658254,307.873703,343.582744,-12.265184,1784.403048,0,841.021706,296.63,6.29,5.622755,-2.819349,0.25,-11.8,1981.1,6.29,116.63,10,3,29605,0,-26.413761,8.286611,1.45,2.34,10830,0,0,0,36105,0,1,0,0,0,0,8,0,5024,6,0,29,25030,0,234150033,275,5.278,16.271486,16690,23450,0
Data,2024-08-11 13:32:19.500Z,841.271706,841.021706,3,1753,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,841.271706,297.62,6.21,5.50232,-2.878989,0.26,-11.73,1978.22,6.21,117.62,10,3,48097,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.278,16.271486,16690,23450,0
Data,2024-08-11 13:32:19.750Z,841.521706,841.521706,3,1754,0,841.521706,807.729492,16.425364,87.027971,21.209549,12.768438,14.262125,18.648344,307.810586,343.51223,-10.234368,1779.285864,0,841.521706,298.01,6.17,5.447281,-2.89759,0.25,-11.76,1975.24,6.17,118.01,10,3,32497,0,-26.413736,8.286598,1.46,2.34,44932,0,0,0,34835,0,1,0,0,0,0,8,0,5024,6,0,29,12831,0,234150033,275,5.22,16.303907,16690,40897,0
Data,2024-08-11 13:32:20.000Z,841.771706,841.521706,3,1754,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,841.771706,296.25,6.36,5.704111,-2.812956,0.26,-11.74,1972.39,6.36,116.25,10,3,59520,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.22,16.303907,16690,40897,0
Data,2024-08-11 13:32:20.250Z,842.021706,842.021706,3,1755,0,842.021706,808.318054,16.429617,87.011601,21.233515,12.760028,14.263403,18.651185,307.750989,343.420343,-12.443015,1773.064357,0,842.021706,295.49,6.43,5.804106,-2.767173,0.26,-11.74,1969.43,6.43,115.49,10,3,65196,0,-26.413709,8.286585,1.46,2.36,26627,0,0,0,28884,0,1,0,0,0,0,8,0,5042,6,0,30,37053,0,234150033,275,5.214,16.303907,16690,23659,0
Data,2024-08-11 13:32:20.500Z,842.271706,842.021706,3,1755,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,842.271706,295.82,6.43,5.788072,-2.800557,0.25,-11.72,1966.51,6.43,115.82,10,3,61677,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.214,16.303907,16690,23659,0
Data,2024-08-11 13:32:20.750Z,842.521706,842.521706,3,1756,0,842.521706,808.846008,16.443672,87.033415,21.260862,12.766446,14.281096,18.666451,307.708459,343.389998,-11.154319,1767.487197,0,842.521706,294.42,6.36,5.791031,-2.629366,0.26,-11.76,1963.47,6.36,114.42,10,3,46824,0,-26.413683,8.286573,1.46,2.37,51233,0,0,0,30000,0,1,0,0,0,0,8,0,5019,6,0,30,35898,0,234150033,275,5.22,16.303907,16690,40897,0
Data,2024-08-11 13:32:21.000Z,842.771706,842.521706,3,1756,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,842.771706,294.69,6.42,5.833091,-2.681689,0.26,-11.75,1960.53,6.42,114.69,10,3,49363,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.22,16.303907,16690,40897,0
Data,2024-08-11 13:32:21.250Z,843.021706,843.021706,3,1757,0,843.021706,809.354553,16.462168,87.026964,21.289574,12.772636,14.298141,18.686153,307.6728,343.366061,-10.738014,1762.11819,0,843.021706,293.93,6.44,5.886429,-2.612194,0.26,-11.65,1957.72,6.44,113.93,10,3,63443,0,-26.413656,8.286561,1.46,2.37,21208,0,0,0,30000,0,1,0,0,0,0,8,0,5034,6,0,30,53600,0,234150033,275,5.246,16.336319,16690,52185,0
Data,2024-08-11 13:32:21.500Z,843.271706,843.021706,3,1757,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,843.271706,293.8,6.38,5.837443,-2.574619,0.25,-11.64,1954.82,6.38,113.8,10,3,1189,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.246,16.336319,16690,52185,0
Data,2024-08-11 13:32:21.750Z,843.521706,843.521706,3,1758,0,843.521706,810.040649,16.489595,86.879946,21.317869,12.762316,14.298995,18.712017,307.627378,343.281359,-14.477484,1754.879448,0,843.521706,295.61,6.42,5.789281,-2.775001,0.26,-11.61,1952,6.42,115.61,10,3,41714,0,-26.413629,8.286548,1.47,2.37,34652,0,0,0,27602,0,1,0,0,0,0,8,0,5040,6,0,30,22955,1,-999,4883,-999,12.09447,13025,65448,1
Data,2024-08-11 13:32:22.000Z,843.771706,843.521706,3,1758,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,843.771706,293.54,6.48,5.940744,-2.588042,0.25,-11.58,1949.12,6.48,113.54,10,3,5859,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,4883,-999,12.09447,13025,65448,1
Data,2024-08-11 13:32:22.250Z,844.021706,844.021706,3,1759,0,844.021706,810.379211,16.519108,87.010973,21.316732,12.801025,14.351298,18.74841,307.621957,343.385657,-7.140324,1751.309286,0,844.021706,292.14,6.48,6.002202,-2.442124,0.24,-11.62,1946.15,6.48,112.14,10,3,12410,0,-26.413602,8.286537,1.47,2.37,55655,0,0,0,37806,0,1,0,0,0,0,8,0,5042,6,0,30,35495,0,234150033,275,5.085,16.368729,16690,56439,0
Data,2024-08-11 13:32:22.500Z,844.271706,844.021706,3,1759,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,844.271706,294.21,6.19,5.645581,-2.538409,0.24,-11.58,1943.28,6.19,114.21,10,3,13818,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.085,16.368729,16690,56439,0
Data,2024-08-11 13:32:22.750Z,844.521706,844.521706,3,1760,0,844.521706,811.079834,16.551027,87.287372,21.332027,12.857833,14.431719,18.79034,307.579824,343.502062,-14.768747,1743.924913,0,844.521706,295.05,6.43,5.825185,-2.72252,0.24,-11.6,1940.34,6.43,115.05,10,3,64883,0,-26.413575,8.286525,1.47,2.36,14930,0,0,0,25141,0,1,0,0,0,0,8,0,5032,6,0,31,26444,0,234150033,275,5.188,16.336319,16690,2163,0
Data,2024-08-11 13:32:23.000Z,844.771706,844.521706,3,1760,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,844.771706,294.01,6.67,6.092875,-2.713997,0.23,-11.52,1937.58,6.67,114.01,9,3,41527,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.188,16.336319,16690,2163,0
Data,2024-08-11 13:32:23.250Z,845.021706,845.021706,3,1761,0,845.021706,811.720459,16.577671,87.197303,21.36758,12.856167,14.441965,18.816904,307.538661,343.447687,-13.494452,1737.177687,0,845.021706,290.19,6.43,6.034898,-2.219214,0.25,-11.49,1934.74,6.43,110.19,8,3,28543,0,-26.413548,8.286514,1.47,2.37,51039,0,0,0,27593,0,1,0,0,0,0,8,0,5039,6,0,31,48161,0,234150033,275,5.182,16.368729,16690,42352,0
Data,2024-08-11 13:32:23.500Z,845.271706,845.021706,3,1761,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,845.271706,293.65,6.48,5.935764,-2.599443,0.28,-11.54,1931.72,6.48,113.65,9,3,55977,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.182,16.368729,16690,42352,0
Data,2024-08-11 13:32:23.750Z,845.521706,845.521706,3,1762,0,845.521706,812.11084,16.610634,86.838709,21.405693,12.823337,14.410664,18.844477,307.531357,343.338389,-8.218722,1733.068326,0,845.521706,292.97,6.45,5.938575,-2.517107,0.26,-11.56,1928.79,6.45,112.97,10,3,42085,0,-26.41352,8.286502,1.48,2.37,19266,0,0,0,27422,0,1,0,0,0,0,8,0,5038,6,0,31,43156,0,234150033,275,5.201,16.368729,16690,22089,0
Data,2024-08-11 13:32:24.000Z,845.771706,845.521706,3,1762,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,845.771706,293.03,6.52,6.000357,-2.550709,0.24,-11.46,1926.13,6.52,113.03,10,3,54942,0,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,234150033,275,5.201,16.368729,16690,22089,0
Data,2024-08-11 13:32:24.250Z,846.021706,846.021706,3,1763,0,846.021706,812.49762,16.643166,86.819577,21.444199,12.841307,14.43924,18.880349,307.524003,343.378922,-8.139898,1728.998377,0,846.021706,291.68,6.58,6.114541,-2.430799,0.25,-11.45,1923.27,6.58,111.68,9,3,52573,0,-26.413493,8.286491,1.48,2.38,51517,0,0,0,62208,0,256,0,0,0,0,2048,19,46854,9,0,39,43339,1,-999,4883,-999,12.09447,12855,47706,1
